date,Weekday,GrafMoltkeStrEast,GrafMoltkeStrWest,HastedterBrStr,LangemarckStrEast,LangemarckStrWest,Osterdeich,RadwegKleineWeser,SchwachhauserRing,WachmannStrAusSouth,WachmannStrEinNorth,WilhelmKaisenBrEast,WilhelmKaisenBrWest,Total,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,Holiday,Vacation
2013-05-01,2,602.0,687.0,916.0,928.0,752.0,1621.0,1362.0,743.0,1318.0,1095.0,3139.0,1786.0,14949.0,9.9,1.0,16.8,0.0,0.0,84.0,10.8,28.1,1024.5,768,Tag der Arbeit,
2013-05-02,3,595.0,663.0,1084.0,1051.0,1055.0,2112.0,1628.0,742.0,1540.0,1185.0,3478.0,1983.0,17116.0,12.0,7.7,16.4,0.0,0.0,53.0,14.0,32.4,1021.6,78,,
2013-05-03,4,1155.0,1317.0,2723.0,2100.0,1967.0,3313.0,3640.0,1811.0,3251.0,2670.0,6386.0,3891.0,34224.0,12.7,7.1,18.7,0.0,0.0,108.0,8.6,23.4,1018.2,384,,
2013-05-04,5,949.0,1052.0,1837.0,1748.0,1608.0,2555.0,2660.0,1244.0,2557.0,2189.0,5542.0,3378.0,27319.0,13.0,5.7,20.7,0.0,0.0,212.0,11.5,54.4,1016.3,726,,
2013-05-05,6,965.0,1021.0,1837.0,1815.0,1693.0,3769.0,4514.0,2960.0,2071.0,1487.0,5125.0,2787.0,30044.0,13.4,4.6,20.0,0.0,0.0,216.0,9.7,29.9,1022.4,798,,
2013-05-06,0,1476.0,1682.0,1837.0,3295.0,2944.0,3769.0,3642.0,2775.0,4730.0,3644.0,8933.0,5229.0,43956.0,16.1,5.7,23.2,0.0,0.0,75.0,9.0,25.9,1020.6,612,,
2013-05-07,1,1094.0,1329.0,3421.0,2713.0,2367.0,2300.0,4211.0,1735.0,3257.0,2786.0,7189.0,4480.0,36882.0,15.1,8.8,20.8,1.6,0.0,69.0,12.6,41.0,1016.7,252,,
2013-05-08,2,1431.0,1693.0,5399.0,3228.0,2869.0,5089.0,6479.0,1555.0,4446.0,3442.0,8598.0,5568.0,49797.0,16.7,12.8,21.3,1.0,0.0,167.0,13.3,40.0,1010.6,324,,
2013-05-09,3,1650.0,1864.0,5051.0,3595.0,3259.0,5375.0,6328.0,2547.0,4560.0,3865.0,9009.0,5904.0,53007.0,15.1,7.0,19.0,0.1,0.0,232.0,13.0,40.7,1011.1,258,Christi Himmelfahrt,
2013-05-10,4,783.0,816.0,1657.0,1538.0,1255.0,2447.0,2203.0,1309.0,1683.0,1553.0,4404.0,2608.0,22256.0,12.7,7.3,16.5,0.2,0.0,216.0,16.6,48.2,1012.0,246,,Pfingstferien
2013-05-11,5,1246.0,1359.0,2381.0,2216.0,2165.0,3485.0,3563.0,1273.0,3218.0,2766.0,6389.0,4090.0,34151.0,10.8,6.8,16.6,2.3,0.0,202.0,14.4,73.1,1012.4,318,,
2013-05-12,6,625.0,693.0,836.0,1021.0,958.0,1328.0,1431.0,645.0,1467.0,1230.0,3094.0,1872.0,15200.0,10.0,6.5,12.9,4.1,0.0,225.0,14.0,44.6,1011.8,276,,
2013-05-13,0,1049.0,1195.0,836.0,2238.0,1971.0,3016.0,3352.0,1515.0,2997.0,2428.0,6131.0,3610.0,30338.0,10.0,6.1,14.2,2.6,0.0,210.0,14.0,41.8,1010.7,6,,
2013-05-14,1,1281.0,1415.0,836.0,2671.0,2313.0,3624.0,4106.0,1881.0,3521.0,3010.0,7393.0,4546.0,36597.0,10.7,7.6,14.9,0.0,0.0,216.0,15.1,38.5,1008.0,378,,
2013-05-15,2,1324.0,1452.0,836.0,2807.0,2485.0,3804.0,4354.0,1998.0,3826.0,3007.0,7692.0,4561.0,38146.0,14.8,9.4,22.8,0.4,0.0,147.0,14.0,36.0,1001.2,360,,
2013-05-16,3,1392.0,1566.0,836.0,2897.0,2611.0,4063.0,4607.0,2154.0,3825.0,3188.0,8180.0,4664.0,39983.0,15.8,9.6,21.0,15.7,0.0,41.0,13.3,47.9,999.3,324,,
2013-05-17,4,1120.0,1319.0,836.0,2504.0,2086.0,3262.0,3674.0,1643.0,3108.0,2704.0,6475.0,3991.0,32722.0,13.9,11.7,16.5,24.0,0.0,285.0,12.6,33.5,999.9,0,,
2013-05-18,5,483.0,540.0,836.0,841.0,695.0,1408.0,1014.0,619.0,1017.0,762.0,2518.0,1448.0,12181.0,10.5,9.1,11.7,5.2,0.0,254.0,10.8,27.7,1007.2,0,,
2013-05-19,6,671.0,746.0,836.0,1376.0,1085.0,2362.0,2698.0,1978.0,1316.0,1139.0,3536.0,1993.0,19736.0,11.6,7.2,14.7,0.0,0.0,309.0,6.1,17.6,1009.3,0,,
2013-05-20,0,479.0,567.0,836.0,1018.0,792.0,1852.0,1688.0,1194.0,1165.0,774.0,2761.0,1465.0,14591.0,12.6,11.0,14.5,2.2,0.0,281.0,5.4,14.4,1007.5,0,Pfingstmontag,
2013-05-21,1,984.0,1061.0,836.0,2040.0,1648.0,1532.0,3119.0,1369.0,2601.0,2232.0,5476.0,3422.0,26320.0,12.5,9.0,15.9,11.6,0.0,240.0,11.5,33.1,1008.0,48,,Pfingstferien
2013-05-22,2,930.0,1048.0,836.0,1869.0,1654.0,16.0,2685.0,1231.0,2451.0,1988.0,5190.0,3036.0,22934.0,8.2,3.3,10.9,0.5,0.0,302.0,29.5,65.2,1007.4,24,,
2013-05-23,3,915.0,1049.0,836.0,1902.0,1813.0,16.0,3079.0,1254.0,2506.0,2154.0,5427.0,3126.0,24077.0,6.7,5.1,9.9,14.7,0.0,266.0,10.1,25.2,1007.6,138,,
2013-05-24,4,1028.0,1244.0,836.0,2199.0,1955.0,16.0,3646.0,1594.0,3032.0,2598.0,6368.0,3577.0,28093.0,8.6,4.4,12.4,0.0,0.0,330.0,6.8,33.5,1011.5,156,,
2013-05-25,5,632.0,682.0,836.0,1073.0,791.0,16.0,1504.0,780.0,1362.0,1113.0,3353.0,1911.0,14053.0,8.3,4.5,12.1,7.3,0.0,298.0,16.6,38.2,1011.8,30,,
2013-05-26,6,447.0,460.0,836.0,696.0,591.0,16.0,1140.0,768.0,856.0,606.0,2230.0,1041.0,9687.0,10.6,8.8,13.8,11.0,0.0,302.0,24.5,51.5,1005.8,6,,
2013-05-27,0,791.0,921.0,836.0,1498.0,1354.0,16.0,2414.0,969.0,1978.0,1651.0,4333.0,2462.0,19223.0,10.2,8.8,12.7,7.5,0.0,293.0,12.2,34.9,1007.6,6,,
2013-05-28,1,1348.0,1463.0,836.0,2844.0,2430.0,16.0,4942.0,2220.0,3812.0,3162.0,7810.0,4666.0,35549.0,13.5,7.8,20.0,1.2,0.0,87.0,7.2,27.0,1005.0,372,,
2013-05-29,2,1183.0,1330.0,836.0,2516.0,2110.0,16.0,3925.0,1737.0,3282.0,2694.0,7027.0,4078.0,30734.0,13.3,11.1,17.6,3.7,0.0,38.0,9.7,36.7,999.5,264,,
2013-05-30,3,1322.0,1482.0,836.0,2964.0,2488.0,16.0,4300.0,1936.0,3781.0,3155.0,7641.0,4297.0,34218.0,14.5,11.4,18.4,0.2,0.0,250.0,9.7,29.9,1006.7,126,,
2013-05-31,4,1337.0,1519.0,836.0,3091.0,2593.0,16.0,5108.0,2388.0,4392.0,3344.0,8404.0,4706.0,37734.0,16.5,11.5,21.8,0.0,0.0,343.0,22.7,49.3,1007.4,648,,
2013-06-01,5,496.0,497.0,680.0,549.0,522.0,1700.0,970.0,695.0,845.0,646.0,2291.0,1031.0,10922.0,10.9,10.0,12.6,0.0,0.0,313.0,25.2,56.2,1013.6,0,,
2013-06-02,6,818.0,881.0,1533.0,1437.0,1374.0,2405.0,2140.0,967.0,2101.0,1686.0,4617.0,2830.0,22789.0,10.8,6.5,14.4,0.0,0.0,324.0,28.1,55.8,1022.3,546,,
2013-06-03,0,1129.0,1335.0,2726.0,2347.0,2021.0,3578.0,3751.0,1744.0,3234.0,2670.0,6646.0,4051.0,35232.0,11.1,6.3,15.4,0.0,0.0,319.0,22.0,47.2,1026.0,552,,
2013-06-04,1,860.0,1020.0,1896.0,1230.0,1025.0,3312.0,1936.0,1331.0,1914.0,1618.0,4887.0,2288.0,23317.0,15.3,8.5,21.3,0.0,0.0,353.0,15.1,37.1,1022.2,666,,
2013-06-05,2,1479.0,1706.0,1896.0,3386.0,2916.0,4697.0,5492.0,2551.0,4263.0,3462.0,8748.0,5238.0,45834.0,16.4,8.8,21.7,0.0,0.0,105.0,9.4,28.1,1020.1,756,,
2013-06-06,3,1518.0,1787.0,1896.0,3795.0,3280.0,4697.0,6104.0,2940.0,5100.0,3836.0,9554.0,5684.0,50191.0,17.9,9.0,23.8,0.0,0.0,115.0,9.0,27.7,1021.3,924,,
2013-06-07,4,969.0,1159.0,4220.0,2461.0,1888.0,2801.0,4875.0,1576.0,2662.0,2028.0,6347.0,4050.0,35036.0,18.6,10.7,24.4,0.0,0.0,37.0,10.4,34.9,1021.3,876,,
2013-06-08,5,1476.0,1762.0,4659.0,3231.0,2767.0,4963.0,5557.0,2250.0,4369.0,3593.0,8564.0,5619.0,48810.0,15.2,11.1,20.6,0.0,0.0,352.0,14.8,38.2,1018.5,900,,
2013-06-09,6,1586.0,1900.0,5194.0,3355.0,2863.0,5297.0,6572.0,2524.0,4255.0,3598.0,9508.0,5663.0,52315.0,13.9,10.0,19.2,0.0,0.0,2.0,14.4,37.8,1013.2,522,,
2013-06-10,0,640.0,673.0,1844.0,1326.0,1170.0,3152.0,2164.0,1231.0,1489.0,1154.0,3867.0,2296.0,21006.0,13.5,5.1,19.8,0.0,0.0,313.0,11.5,27.7,1012.6,576,,
2013-06-11,1,1142.0,1187.0,2033.0,1987.0,2007.0,3330.0,3214.0,1323.0,2979.0,2447.0,6183.0,3821.0,31653.0,13.8,6.8,20.2,0.0,0.0,305.0,7.9,23.8,1016.8,666,,
2013-06-12,2,533.0,624.0,807.0,938.0,883.0,1643.0,1144.0,514.0,1207.0,966.0,2886.0,1853.0,13998.0,17.5,9.1,24.3,2.1,0.0,158.0,12.2,41.4,1016.1,216,,
2013-06-13,3,1160.0,1360.0,2670.0,2322.0,2098.0,3745.0,3554.0,514.0,2910.0,2505.0,6425.0,3922.0,33185.0,17.3,12.3,22.1,8.5,0.0,219.0,15.5,43.9,1012.0,42,,
2013-06-14,4,1229.0,1493.0,3281.0,2832.0,2323.0,3948.0,4290.0,514.0,3785.0,3144.0,8229.0,4924.0,39992.0,15.0,10.8,18.8,0.0,0.0,229.0,18.0,41.4,1016.7,312,,
2013-06-15,5,947.0,1063.0,2552.0,1999.0,1538.0,3495.0,3530.0,514.0,2914.0,2491.0,6508.0,3754.0,31305.0,15.3,9.2,21.5,2.3,0.0,184.0,17.3,77.8,1011.4,684,,
2013-06-16,6,783.0,847.0,2514.0,1560.0,1386.0,3116.0,3541.0,514.0,2467.0,1751.0,5397.0,3196.0,27072.0,15.4,9.7,20.4,0.0,0.0,241.0,17.3,41.8,1014.1,384,,
2013-06-17,0,1449.0,1699.0,4350.0,3409.0,3061.0,4849.0,5922.0,514.0,4957.0,3774.0,8907.0,5606.0,48497.0,18.1,10.4,23.9,0.0,0.0,69.0,10.1,24.8,1016.8,672,,
2013-06-18,1,1671.0,1914.0,5395.0,3668.0,3107.0,5816.0,7227.0,514.0,4928.0,3864.0,9642.0,5993.0,53739.0,21.8,14.7,28.4,0.0,0.0,86.0,9.0,25.9,1015.5,624,,
2013-06-19,2,1413.0,1634.0,4684.0,3308.0,2787.0,5403.0,6040.0,514.0,4289.0,3473.0,8855.0,5415.0,47815.0,23.3,18.0,28.3,22.2,0.0,93.0,13.7,71.3,1013.1,276,,
2013-06-20,3,1216.0,1320.0,3300.0,2752.0,2273.0,4052.0,4577.0,514.0,3944.0,2936.0,7192.0,4431.0,38507.0,20.5,16.6,27.7,42.7,0.0,65.0,8.6,88.9,1011.8,372,,
2013-06-21,4,865.0,1003.0,1736.0,1776.0,1444.0,2530.0,2604.0,514.0,2224.0,1790.0,4979.0,3138.0,24603.0,17.4,14.3,19.9,6.5,0.0,223.0,18.0,60.1,1009.1,54,,
2013-06-22,5,877.0,992.0,2246.0,1748.0,1377.0,2940.0,2929.0,514.0,2474.0,2064.0,5147.0,3330.0,26638.0,17.5,14.3,21.8,0.8,0.0,212.0,18.4,46.8,1011.2,252,,
2013-06-23,6,744.0,794.0,2102.0,1229.0,1123.0,2561.0,2346.0,514.0,1728.0,1277.0,3853.0,2146.0,20417.0,15.3,12.7,19.0,0.6,0.0,209.0,19.1,54.4,1009.5,354,,
2013-06-24,0,1259.0,1459.0,3265.0,2666.0,2363.0,3716.0,4098.0,514.0,3477.0,2912.0,7130.0,4754.0,37613.0,14.7,11.8,18.2,0.9,0.0,229.0,14.8,37.4,1016.8,114,,
2013-06-25,1,1305.0,1502.0,3275.0,2778.0,2342.0,4267.0,4203.0,514.0,3845.0,3198.0,7706.0,5151.0,40086.0,13.1,10.3,15.2,0.0,0.0,302.0,19.8,46.1,1024.1,132,,
2013-06-26,2,1329.0,1602.0,3116.0,2868.0,2387.0,4103.0,4176.0,514.0,3779.0,3163.0,7660.0,5120.0,39817.0,12.6,9.2,16.2,0.3,0.0,298.0,21.2,47.2,1024.3,300,,
2013-06-27,3,1091.0,1224.0,2192.0,2154.0,1865.0,3245.0,3175.0,514.0,3050.0,2436.0,6071.0,3997.0,31014.0,11.6,8.5,14.3,1.1,0.0,254.0,13.3,37.1,1020.8,60,,Sommerferien
2013-06-28,4,834.0,973.0,1698.0,1756.0,1563.0,2596.0,2405.0,514.0,2221.0,1904.0,5258.0,3114.0,24836.0,12.0,9.9,13.9,8.2,0.0,206.0,14.0,32.0,1016.9,0,,Sommerferien
2013-06-29,5,598.0,721.0,1387.0,1281.0,949.0,2072.0,1651.0,514.0,1467.0,1257.0,3587.0,2109.0,17593.0,13.1,6.7,16.2,0.6,0.0,265.0,18.4,49.7,1016.1,312,,Sommerferien
2013-06-30,6,688.0,689.0,1867.0,1231.0,1130.0,2139.0,2176.0,514.0,1452.0,1057.0,3303.0,1918.0,18164.0,13.4,6.1,17.7,0.0,0.0,246.0,11.9,31.0,1019.7,42,,Sommerferien
2013-07-01,0,937.0,1094.0,2019.0,1877.0,1876.0,3008.0,2999.0,1322.0,2810.0,2304.0,5619.0,3526.0,29391.0,17.2,12.1,21.6,0.0,0.0,240.0,14.8,40.0,1014.8,276,,Sommerferien
2013-07-02,1,867.0,934.0,1461.0,1553.0,1400.0,2573.0,2080.0,1080.0,2203.0,1844.0,4556.0,2732.0,23283.0,16.3,9.5,20.7,0.2,0.0,230.0,6.8,24.8,1013.8,516,,Sommerferien
2013-07-03,2,1071.0,1238.0,2214.0,2124.0,1896.0,2909.0,2943.0,1533.0,3086.0,2549.0,5903.0,3656.0,31122.0,19.0,15.4,24.0,2.3,0.0,184.0,10.8,34.2,1008.8,180,,Sommerferien
2013-07-04,3,685.0,780.0,1708.0,1111.0,903.0,2487.0,2137.0,1465.0,1642.0,1232.0,3738.0,2135.0,20023.0,18.7,16.1,21.9,0.0,0.0,238.0,10.1,23.0,1018.8,42,,Sommerferien
2013-07-05,4,1310.0,1517.0,1708.0,3188.0,2705.0,4020.0,4617.0,2215.0,3762.0,3123.0,7742.0,4698.0,40605.0,18.1,11.2,22.0,0.0,0.0,288.0,10.1,26.6,1027.4,306,,Sommerferien
2013-07-06,5,1466.0,1804.0,1708.0,3589.0,3020.0,4020.0,6136.0,3022.0,4763.0,3599.0,9355.0,5473.0,47955.0,16.7,7.8,22.4,0.0,0.0,35.0,6.5,24.1,1031.1,936,,Sommerferien
2013-07-07,6,905.0,1049.0,4832.0,1944.0,1741.0,3009.0,5797.0,1791.0,2196.0,1437.0,5460.0,3071.0,33232.0,19.5,12.2,25.1,0.0,0.0,50.0,9.4,29.9,1031.3,924,,Sommerferien
2013-07-08,0,1332.0,1482.0,3298.0,2604.0,2333.0,3940.0,4360.0,2417.0,3735.0,2979.0,7348.0,4758.0,40586.0,19.3,13.8,24.9,0.0,0.0,12.0,11.2,31.3,1031.0,888,,Sommerferien
2013-07-09,1,1205.0,1427.0,3055.0,1965.0,1630.0,4609.0,3273.0,2421.0,2565.0,2161.0,6317.0,3375.0,34003.0,17.9,9.6,23.8,0.0,0.0,309.0,11.5,29.5,1025.7,846,,Sommerferien
2013-07-10,2,1115.0,1337.0,2694.0,2503.0,2214.0,3296.0,3621.0,1448.0,2643.0,2646.0,6662.0,4247.0,34426.0,15.0,11.8,17.7,0.1,0.0,314.0,18.0,44.3,1020.6,198,,Sommerferien
2013-07-11,3,1289.0,1385.0,2157.0,2152.0,2044.0,3553.0,1114.0,1294.0,3137.0,2690.0,6238.0,3971.0,31024.0,15.5,10.6,20.7,0.0,0.0,316.0,15.1,33.1,1020.8,636,,Sommerferien
2013-07-12,4,715.0,823.0,862.0,881.0,738.0,2190.0,1054.0,552.0,1191.0,952.0,3190.0,1772.0,14920.0,16.0,10.7,20.2,0.0,0.0,303.0,10.4,25.2,1021.9,576,,Sommerferien
2013-07-13,5,994.0,1142.0,4146.0,2071.0,1650.0,848.0,3700.0,1296.0,2598.0,2252.0,8147.0,3873.0,32717.0,15.2,8.3,20.9,0.0,0.0,297.0,10.4,29.9,1022.6,564,,Sommerferien
2013-07-14,6,671.0,736.0,2701.0,1282.0,1165.0,646.0,2791.0,1523.0,1825.0,1230.0,6284.0,2699.0,23553.0,15.7,11.8,19.4,0.0,0.0,316.0,14.4,31.0,1022.6,186,,Sommerferien
2013-07-15,0,1121.0,1358.0,4021.0,2791.0,2435.0,2230.0,5060.0,1724.0,3619.0,3016.0,7472.0,4696.0,39543.0,16.4,8.2,23.5,0.0,0.0,288.0,8.6,28.8,1022.4,816,,Sommerferien
2013-07-16,1,1167.0,1346.0,4314.0,2902.0,2557.0,4082.0,5548.0,2012.0,3882.0,3008.0,7954.0,4891.0,43663.0,17.8,8.9,24.3,0.0,0.0,256.0,5.0,19.1,1023.2,396,,Sommerferien
2013-07-17,2,1220.0,1379.0,4961.0,2993.0,2614.0,4652.0,5965.0,1976.0,3863.0,3019.0,7993.0,5049.0,45684.0,19.8,11.5,26.3,0.0,0.0,0.0,8.3,25.6,1024.1,822,,Sommerferien
2013-07-18,3,1281.0,1480.0,4884.0,2964.0,2712.0,4805.0,6070.0,1816.0,3835.0,3010.0,8065.0,5066.0,45988.0,20.1,13.7,25.7,0.0,0.0,6.0,10.8,34.9,1024.8,906,,Sommerferien
2013-07-19,4,1141.0,1262.0,3728.0,2819.0,2330.0,4048.0,4373.0,1207.0,3423.0,2767.0,6964.0,4410.0,38472.0,18.4,13.2,22.9,0.0,0.0,316.0,17.6,43.6,1023.2,408,,Sommerferien
2013-07-20,5,956.0,1122.0,4111.0,2276.0,1866.0,4012.0,4739.0,829.0,2645.0,1945.0,5795.0,3554.0,33850.0,20.7,15.4,27.0,0.0,0.0,28.0,10.4,29.2,1022.0,636,,Sommerferien
2013-07-21,6,899.0,989.0,5330.0,1719.0,1625.0,3687.0,5925.0,1593.0,1986.0,1340.0,4958.0,2653.0,32704.0,22.7,12.5,30.0,0.0,0.0,92.0,7.9,21.6,1021.0,936,,Sommerferien
2013-07-22,0,1218.0,1394.0,5451.0,2863.0,2489.0,4849.0,6388.0,1665.0,3613.0,2865.0,7707.0,4757.0,45259.0,24.4,13.9,31.8,0.0,0.0,100.0,7.9,25.9,1016.9,900,,Sommerferien
2013-07-23,1,1290.0,1513.0,5529.0,2881.0,2532.0,5125.0,6674.0,2123.0,3565.0,2916.0,8075.0,4954.0,47177.0,24.8,15.9,31.4,0.0,0.0,62.0,11.2,26.6,1013.7,858,,Sommerferien
2013-07-24,2,1079.0,1182.0,3770.0,2537.0,2317.0,4078.0,4754.0,1887.0,3433.0,2694.0,6952.0,4364.0,39047.0,21.9,16.0,30.1,1.0,0.0,105.0,10.1,38.9,1013.4,462,,Sommerferien
2013-07-25,3,1172.0,1370.0,4228.0,2852.0,2506.0,4586.0,5521.0,1890.0,3658.0,2847.0,7700.0,4695.0,43025.0,21.9,15.7,28.8,0.0,0.0,141.0,6.1,21.2,1014.6,498,,Sommerferien
2013-07-26,4,993.0,1137.0,3174.0,2293.0,2016.0,3710.0,3863.0,1914.0,3053.0,2307.0,6107.0,3759.0,34326.0,21.8,15.8,29.1,11.0,0.0,183.0,6.5,46.8,1013.6,396,,Sommerferien
2013-07-27,5,891.0,988.0,3536.0,2028.0,1620.0,5034.0,3960.0,1962.0,2305.0,1855.0,6207.0,3746.0,34132.0,22.0,16.4,29.3,14.3,0.0,124.0,6.1,56.2,1009.1,576,,Sommerferien
2013-07-28,6,794.0,880.0,3604.0,1547.0,1301.0,4130.0,3369.0,2810.0,1814.0,1090.0,4621.0,2460.0,28420.0,21.7,15.4,26.5,0.0,0.0,235.0,12.2,39.2,1009.3,354,,Sommerferien
2013-07-29,0,1117.0,1317.0,3530.0,2495.0,2276.0,3742.0,4558.0,2472.0,3461.0,2755.0,6816.0,4540.0,39079.0,19.7,14.3,26.9,3.2,0.0,22.0,6.8,56.9,1013.5,450,,Sommerferien
2013-07-30,1,1268.0,1384.0,3457.0,2714.0,2345.0,3867.0,4479.0,2651.0,3402.0,2822.0,7319.0,4599.0,40307.0,18.6,13.9,23.5,4.6,0.0,218.0,14.8,43.2,1014.4,396,,Sommerferien
2013-07-31,2,1153.0,1318.0,3101.0,2596.0,2261.0,3692.0,4096.0,2362.0,3278.0,2670.0,7250.0,4535.0,38312.0,18.8,16.0,23.9,0.5,0.0,247.0,17.3,37.4,1014.5,240,,Sommerferien
2013-08-01,3,835.0,954.0,1600.0,1598.0,1569.0,2723.0,2631.0,1086.0,2287.0,1850.0,4871.0,3002.0,25006.0,23.1,16.2,30.2,0.0,0.0,181.0,9.0,38.2,1015.1,582,,Sommerferien
2013-08-02,4,771.0,896.0,1409.0,1526.0,1275.0,2235.0,2075.0,969.0,2026.0,1735.0,4565.0,2756.0,22238.0,27.3,17.9,34.9,0.0,0.0,141.0,10.4,31.0,1011.2,864,,Sommerferien
2013-08-03,5,770.0,867.0,1284.0,1338.0,1193.0,1939.0,2026.0,940.0,1964.0,1545.0,4422.0,2566.0,20854.0,23.0,15.8,27.5,0.0,0.0,235.0,13.3,39.2,1015.3,366,,Sommerferien
2013-08-04,6,1127.0,1281.0,2483.0,2271.0,2061.0,3082.0,3493.0,1698.0,3301.0,2729.0,6658.0,3990.0,34174.0,20.9,14.3,27.1,0.0,0.0,129.0,7.9,26.6,1020.8,630,,Sommerferien
2013-08-05,0,1369.0,1592.0,2483.0,2992.0,2551.0,4164.0,4359.0,2162.0,3722.0,3100.0,7917.0,4680.0,41091.0,23.4,15.2,29.1,0.0,0.0,128.0,13.3,33.8,1016.0,774,,Sommerferien
2013-08-06,1,1135.0,1304.0,2483.0,2427.0,1953.0,4164.0,4879.0,2339.0,3217.0,2446.0,7314.0,4029.0,37690.0,20.9,16.2,25.6,0.0,0.0,244.0,17.6,38.2,1013.8,444,,Sommerferien
2013-08-07,2,1219.0,1502.0,4615.0,3008.0,2697.0,1660.0,5774.0,2315.0,4036.0,2977.0,7942.0,4885.0,42630.0,18.8,12.8,23.4,5.5,0.0,55.0,12.2,40.7,1012.6,324,,Sommerferien
2013-08-08,3,1271.0,1432.0,3322.0,2564.0,2309.0,4350.0,4142.0,2706.0,3491.0,2833.0,7310.0,4503.0,40233.0,17.0,10.8,21.4,1.3,0.0,276.0,14.4,36.0,1014.9,264,,
2013-08-09,4,905.0,798.0,1394.0,999.0,1039.0,2273.0,1532.0,1569.0,1594.0,1210.0,3378.0,1874.0,18565.0,16.7,9.5,23.7,0.0,0.0,226.0,6.1,25.9,1019.4,684,,
2013-08-10,5,1170.0,1370.0,2477.0,2450.0,2189.0,3424.0,3706.0,1742.0,2544.0,2582.0,6859.0,4074.0,34587.0,17.5,11.8,23.8,0.0,0.0,241.0,15.1,42.8,1017.3,312,,
2013-08-11,6,1254.0,1420.0,2422.0,2228.0,2098.0,3527.0,1562.0,1290.0,3165.0,2764.0,6282.0,4187.0,32199.0,16.4,12.9,21.6,0.4,0.0,247.0,13.7,37.4,1015.9,270,,
2013-08-12,0,552.0,499.0,670.0,691.0,601.0,1437.0,1060.0,685.0,920.0,665.0,2326.0,1283.0,11389.0,15.6,9.5,20.9,1.2,0.0,242.0,12.6,38.9,1013.3,288,,
2013-08-13,1,1300.0,1497.0,3452.0,2711.0,2374.0,4385.0,4478.0,2599.0,3946.0,3140.0,7908.0,4883.0,42673.0,13.7,9.0,20.1,4.6,0.0,257.0,15.1,55.4,1015.3,402,,
2013-08-14,2,1378.0,1588.0,3865.0,2894.0,2721.0,4533.0,4966.0,2461.0,4129.0,3375.0,8676.0,5195.0,45781.0,14.1,9.0,20.1,0.0,0.0,274.0,12.6,43.2,1021.0,486,,
2013-08-15,3,1491.0,1717.0,3998.0,3015.0,2827.0,4838.0,5161.0,1867.0,4142.0,3445.0,8858.0,5544.0,46903.0,15.8,8.0,22.9,0.2,0.0,189.0,8.6,33.5,1020.6,372,,
2013-08-16,4,1531.0,1735.0,4631.0,3232.0,2848.0,5116.0,5750.0,2333.0,4260.0,3537.0,8981.0,5390.0,49344.0,20.8,13.9,28.0,3.5,0.0,191.0,10.8,33.5,1016.4,528,,
2013-08-17,5,1147.0,1350.0,3358.0,2095.0,1748.0,5358.0,3353.0,1488.0,2548.0,1990.0,6375.0,3512.0,34322.0,19.1,16.1,23.9,0.1,0.0,213.0,10.1,31.3,1013.7,198,,
2013-08-18,6,687.0,721.0,1614.0,1156.0,1252.0,2306.0,1926.0,1860.0,1448.0,929.0,3274.0,1881.0,19054.0,18.3,12.1,22.1,3.5,0.0,202.0,12.6,39.6,1010.3,138,,
2013-08-19,0,985.0,1074.0,2464.0,1931.0,1764.0,3112.0,3368.0,1758.0,2610.0,2213.0,5759.0,3444.0,30482.0,14.7,11.7,16.7,18.0,0.0,46.0,9.4,31.7,1015.5,0,,
2013-08-20,1,1574.0,1683.0,3956.0,3022.0,2706.0,4432.0,5258.0,1639.0,4133.0,3518.0,8608.0,5402.0,45931.0,15.6,10.1,20.3,0.0,0.0,279.0,8.6,25.9,1026.6,198,,
2013-08-21,2,1629.0,1819.0,4721.0,3073.0,3056.0,4931.0,5877.0,1704.0,4584.0,3815.0,9300.0,5802.0,50311.0,16.4,9.2,22.4,0.0,0.0,189.0,4.7,23.4,1025.4,684,,
2013-08-22,3,1695.0,1878.0,4727.0,3342.0,3143.0,5171.0,6125.0,2082.0,4474.0,3799.0,9227.0,6032.0,51695.0,18.6,10.9,24.1,0.0,0.0,83.0,5.4,18.4,1020.5,630,,
2013-08-23,4,1516.0,1781.0,4347.0,3065.0,2798.0,5020.0,5208.0,2332.0,4135.0,3512.0,8752.0,5620.0,48086.0,19.4,15.8,23.3,0.0,0.0,101.0,12.2,34.6,1018.8,156,,
2013-08-24,5,1318.0,1446.0,3859.0,2526.0,2123.0,4414.0,4459.0,1882.0,3421.0,2877.0,6986.0,4518.0,39829.0,19.9,14.0,25.0,0.0,0.0,101.0,17.3,43.9,1014.4,666,,
2013-08-25,6,1007.0,1118.0,3678.0,1637.0,1699.0,3502.0,4328.0,2414.0,2250.0,1542.0,4808.0,3020.0,31003.0,19.6,14.2,25.5,0.0,0.0,75.0,18.7,42.5,1013.8,738,,
2013-08-26,0,1529.0,1834.0,4652.0,3307.0,2997.0,4858.0,5927.0,2536.0,4492.0,3807.0,9010.0,5604.0,50553.0,17.7,12.0,23.6,0.0,0.0,61.0,16.6,46.1,1018.3,804,,
2013-08-27,1,1569.0,1771.0,4492.0,3410.0,2960.0,4733.0,5611.0,2680.0,4573.0,3721.0,9108.0,5588.0,50216.0,16.9,9.9,22.8,0.0,0.0,74.0,10.1,36.7,1017.5,408,,
